Game ID,Game Number,Date,Time,Season,Gametype,Map,Landing Site,Death Site,Landed Hot Zone,Legend Selected,Legend Selection Number,Second Legend Selected,Third Legend Selected,Partied Up?,Jumpmaster,Damage Done,Teammate 1 Dmg Done,Teammate 2 Dmg Done,My Rank,Teammate 1 Rank,Teammate 2 Rank,Higher Level Spotted?,Has Low Level TM (<500),TM 1 Ranked Badge,TM 2 Ranked Badge,TM1 Kills Badge,TM2 Kills Badge,Survival Time,Teammate 1 Survival Time,Teammate 2 Survival Time,Kills,Teammate 1 Kills,Teammate 2 Kills,Knockdowns,First Legend Death,Second Legend Death,Third Legend Death,Squad Placed,Revive Given,Teammate 1 Revive Given,Teammate 2 Revive Given,Respawn Given,Teammate 1 Respawn Given,Teammate 2 Respawn Given,Teammate 1 Console,Teammate 2 Console,Died Phase 1,Primary Weapon 1,Primary Weapon 2
GID-6171,6171,04/09/2024,12:09,20,Ranked,Olympus,Gardens,Estates,0,Pathfinder,2,Mirage,Lifeline,,2,"1,184",953,"1,375",Gold 1,Gold 1,Gold 1,Platinum,,Diamond,,546,,15:13,15:06,15:13,2,4,4,2,Lifeline,Pathfinder,Mirage,5,0,1,0,0,0,0,PS4,PS4,FALSE,Flatline,Hemlok
GID-6172,6172,04/09/2024,12:44,20,Ranked,Olympus,Bonsai Plaza,Bonsai Plaza,0,Bangalore,2,Caustic,Lifeline,,2,433,107,289,Gold 1,Gold 1,Gold 3,Platinum,,,,,,02:05,01:51,02:05,0,0,0,1,Caustic,Lifeline,Bangalore,18,0,0,0,0,0,0,Xbox,Xbox,TRUE,Volt,R301
GID-6173,6173,04/09/2024,13:00,20,Ranked,Olympus,Grow Towers,Orbital Cannon,0,Bangalore,3,Ash,Horizon,,1,"1,093","1,516","1,196",Gold 1,Gold 1,Gold 1,Platinum,,,,13806,1223,17:36,17:36,17:36,3,3,3,3,Ash,Bangalore,Horizon,2,1,0,1,1,1,0,PS4,PS4,FALSE,Flatline,R301
GID-6174,6174,04/09/2024,13:30,20,Ranked,Olympus,Solar Array,Solar Array,1,Pathfinder,3,Bangalore,Conduit,,1,100,250,165,Plat 4,Plat 4,Plat 4,,,,,2234,,01:43,01:43,01:30,0,1,0,0,Conduit,Bangalore,Pathfinder,20,0,0,0,0,0,0,PS4,PS4,TRUE,R301,Hemlok
GID-6175,6175,04/11/2024,09:54,20,Ranked,Storm Point,Downed Beast,Checkpoint,0,Pathfinder,3,Lifeline,Fuse,,1,393,571,159,Plat 4,Plat 4,Plat 4,,,,,,,12:38,12:28,10:03,1,2,0,1,Fuse,Pathfinder,Lifeline,8,1,0,0,0,0,0,PS4,PS4,FALSE,Volt,G7-Scout
GID-6176,6176,04/11/2024,10:13,20,Ranked,Storm Point,Barometer,Barometer,1,Pathfinder,3,Maggie,Bloodhound,,1,79,221,104,Plat 4,Gold 1,Plat 1,,,,,,157,02:12,02:11,02:12,0,1,0,0,Bloodhound,Pathfinder,Maggie,18,0,0,0,0,0,0,PS4,PS4,TRUE,Volt,Nemesis
GID-6177,6177,04/11/2024,10:17,20,Ranked,Storm Point,Command Centre,Command Centre,0,Bangalore,2,Revenant,Mirage,,3,662,891,780,Plat 4,Plat 4,Plat 4,Diamond,,,,,,10:12,10:40,10:39,0,4,0,0,Bangalore,Revenant,Mirage,10,0,0,3,0,0,0,PS4,PS4,FALSE,Volt,Hemlok
GID-6178,6178,04/11/2024,10:31,20,Ranked,Storm Point,The Wall,Storm Catcher,1,Bangalore,1,Horizon,Rampart,,1,534,223,425,Plat 4,Plat 4,Plat 4,,,,,784,,11:47,11:38,10:40,0,1,1,0,Rampart,Horizon,Bangalore,9,0,0,0,0,0,0,Xbox,Xbox,FALSE,Volt,Nemesis
GID-6179,6179,04/11/2024,11:23,20,Ranked,Storm Point,Checkpoint,North Pad,0,Bangalore,1,Conduit,Octane,,1,432,739,"1,004",Plat 4,Plat 4,Plat 4,,,,Gold,,,11:48,11:48,11:48,0,2,1,0,Bangalore,Octane,Conduit,10,0,1,0,0,2,0,PS4,PS4,FALSE,R301,Mastiff
GID-6180,6180,04/11/2024,11:38,20,Ranked,Storm Point,The Wall,Cascade Falls,0,Pathfinder,2,Bangalore,Horizon,,1,336,479,84,Plat 4,Plat 4,Plat 4,,,,Diamond,391,3334,08:04,08:04,08:03,1,0,0,1,Bangalore,Pathfinder,Horizon,12,1,0,0,0,0,0,PS4,PS4,FALSE,Flatline,Hemlok
GID-6181,6181,04/11/2024,11:48,20,Ranked,Storm Point,Downed Beast,Downed Beast,1,Bangalore,3,Pathfinder,Newcastle,,1,"1,018","1,385","2,051",Plat 4,Plat 4,Plat 4,,1,,,,,18:07,18:07,18:07,8,2,3,8,Bangalore,Pathfinder,Newcastle,3,1,0,0,0,0,0,PS4,PS4,FALSE,R301,Prowler
GID-6182,6182,04/11/2024,12:10,20,Ranked,Storm Point,Command Centre,Storm Catcher,0,Pathfinder,2,Caustic,Loba,1,3,184,127,324,Plat 4,Gold 2,Plat 4,,,,,,4335,06:32,06:32,06:23,0,0,0,0,Loba,Pathfinder,Caustic,14,0,0,0,0,0,0,PS4,PS4,FALSE,Car,G7-Scout
GID-6183,6183,04/11/2024,12:23,20,Ranked,Storm Point,The Pylon,Echo HQ,0,Bangalore,1,Pathfinder,Octane,,3,268,154,109,Plat 4,Gold 1,Plat 4,,,,,,2945,06:17,06:16,02:23,0,0,0,0,Bangalore,Octane,Pathfinder,13,0,0,0,0,1,0,PS4,PS4,TRUE,Hemlok,Mastiff
GID-6184,6184,04/11/2024,13:02,20,Ranked,Storm Point,Storm Catcher,Command Centre,0,Bangalore,2,Wattson,Pathfinder,,1,219,75,120,Plat 4,Plat 4,Gold 3,,,,,12155,10732,11:05,11:07,11:51,0,0,0,0,Wattson,Bangalore,Pathfinder,8,0,1,0,0,0,0,PS4,PS4,FALSE,Prowler,Triple Take
GID-6185,6185,04/11/2024,13:16,20,Ranked,Storm Point,Downed Beast,Coastal Camp,0,Bangalore,3,Lifeline,Wraith,,1,"1,249",621,"1,537",Plat 4,Plat 4,Plat 4,,,,,,,18:02,15:51,18:02,3,1,5,4,Bangalore,Lifeline,Wraith,4,0,1`,3,0,0,2,PS4,PS4,FALSE,Flatline,R301
GID-6186,6186,04/11/2024,13:42,20,Ranked,Storm Point,The Mill,Checkpoint,0,Bangalore,3,Newcastle,Wraith,,1,257,321,286,Plat 4,Plat 4,Plat 4,,,Plat,,,4559,05:30,05:30,05:30,0,0,0,0,Wraith,Newcastle,Bangalore,15,0,0,0,0,0,0,PS4,PS4,FALSE,Havoc,Triple Take
GID-6187,6187,04/11/2024,13:59,20,Ranked,Storm Point,Storm Catcher,Storm Catcher,0,Bangalore,2,Wraith,Pathfinder,1,3,346,560,"1,239",Plat 4,Plat 4,Gold 2,,,,,4705,2021,07:17,08:19,18:11,0,0,7,1,Bangalore,Wraith,Pathfinder,3,0,3,0,0,0,0,Xbox,Xbox,FALSE,Volt,R301
GID-6188,6188,04/11/2024,14:18,20,Ranked,Storm Point,Storm Catcher,Lightning Rod,0,Bangalore,2,Wattson,Pathfinder,1,1,162,44,61,Plat 4,Gold 4,Plat 4,,,,,5675,7974,05:04,04:48,04:49,0,0,0,1,Wattson,Pathfinder,Bangalore,16,0,0,0,0,0,0,PS4,PS4,FALSE,Flatline,R301
GID-6189,6189,04/11/2024,14:26,20,Ranked,Storm Point,Cenote Cave,Cenote Cave,0,Valkyrie,3,Wraith,Lifeline,,1,"1,156","1,364",340,Plat 4,Plat 4,Plat 4,,1,,,,1195,17:52,17:52,17:50,5,1,1,6,Lifeline,Valkyrie,Wraith,4,2,0,1,0,0,1,Xbox,PS4,FALSE,Nemesis,R301
GID-6190,6190,04/11/2024,14:49,20,Ranked,Storm Point,North Pad,Checkpoint,0,Bangalore,3,Ash,Conduit,,1,"1,239","1,390",515,Plat 4,Plat 4,Plat 4,,1,,,,,17:53,17:53,17:48,3,3,1,4,Ash,Conduit,Bangalore,4,0,2,0,2,0,0,PS4,PS4,FALSE,Volt,Hemlok
GID-6191,6191,04/11/2024,15:29,20,Ranked,Storm Point,Lightning Rod,Lightning Rod,1,Bangalore,1,Caustic,Ash,,1,158,163,235,Plat 4,Plat 4,Plat 4,,,,,186,1694,03:17,03:17,03:17,0,0,0,0,Ash,Bangalore,Caustic,16,0,0,0,0,0,0,PS4,PS4,TRUE,R301,Hemlok
GID-6192,6192,04/11/2024,15:34,20,Ranked,Storm Point,Cenote Cave,The Mill,0,Valkyrie,2,Maggie,Loba,,1,223,0,112,Plat 4,Plat 4,Plat 4,,,,,1942,347,09:07,13:20,09:07,2,0,0,2,Loba,Valkyrie,Maggie,8,0,0,0,0,0,0,Xbox,PS4,FALSE,Volt,Triple Take
GID-6193,6193,04/11/2024,15:51,20,Ranked,Storm Point,Echo HQ,The Pylon,0,Valkyrie,2,Octane,Pathfinder,,1,140,132,222,Plat 4,Plat 4,Plat 4,,,,,1935,,04:53,04:53,04:53,0,0,1,0,Valkyrie,Octane,Pathfinder,14,0,0,1,0,0,0,PS4,PS4,FALSE,Flatline,Hemlok
GID-6194,6194,04/11/2024,15:57,20,Ranked,Storm Point,Checkpoint,Ceto Station,0,Valkyrie,3,Bangalore,Horizon,,3,65,"1,121",60,Plat 4,Plat 4,Gold 1,,,,Diamond,1958,3255,06:01,06:40,06:40,0,5,0,0,Horizon,Valkyrie,Bangalore,11,0,0,0,0,0,0,PS4,PS4,FALSE,R301,Triple Take
GID-6195,6195,04/11/2024,16:07,20,Ranked,Storm Point,The Pylon,The Pylon,0,Bangalore,2,Loba,Bloodhound,1,3,309,249,332,Plat 4,Gold 2,Plat 4,,,,,368,3974,04:21,04:21,04:21,0,0,1,0,Bangalore,Bloodhound,Loba,15,0,0,0,0,0,0,PS4,PS4,TRUE,Prowler,Spitfire
GID-6196,6196,04/11/2024,16:13,20,Ranked,Storm Point,The Mill,Barometer,1,Bangalore,1,Pathfinder,Mirage,,1,"1,318","1,240",884,Plat 4r,Gold 1,Gold 1,,,,,4574,3041,15:45,15:28,15:37,4,3,0,5,Pathfinder,Mirage,Bangalore,7,1,0,1,0,0,0,PS4,PS4,FALSE,Volt,G7-Scout
GID-6197,6197,04/11/2024,16:33,20,Ranked,Storm Point,Launch Pad,North Pad,0,Bangalore,3,Octane,Maggie,,1,746,941,"1,129",Plat 4,Gold 1,Plat 4,,,,,,,15:51,15:51,15:51,1,3,4,1,Octane,Bangalore,Maggie,3,0,1,0,0,0,0,PS4,PS4,FALSE,Flatline,Hemlok
GID-6198,6198,04/11/2024,17:04,20,Ranked,Storm Point,Command Centre,Cascade Falls,1,Bangalore,1,Conduit,Loba,,3,600,635,457,Plat 4,Plat 4,Gold 1,,,,,2109,,08:04,09:33,08:35,0,2,1,0,Bangalore,Loba,Conduit,13,2,0,1,0,0,0,PS4,PS4,FALSE,Flatline,Nemesis
GID-6199,6199,04/11/2024,17:17,20,Ranked,Storm Point,Storm Catcher,Storm Catcher,1,Bangalore,2,Rampart,Maggie,1,3,145,535,289,Plat 4,Plat 4,Gold 2,,1,,,130,0,01:42,01:42,01:42,0,2,0,0,Maggie,Bangalore,Rampart,18,0,0,0,0,0,0,PS4,PS4,TRUE,Mozambique,
GID-6200,6200,04/11/2024,17:21,20,Ranked,Storm Point,Downed Beast,Command Centre,0,Valkyrie,3,Horizon,Bangalore,,1,"1,193",945,"1,493",Plat 4,Plat 4,Plat 4,,,,,,903,18:02,18:02,18:02,1,7,2,1,Bangalore,Valkyrie,Horizon,3,0,0,0,0,0,0,PS4,PS4,FALSE,Wingman,Volt
GID-6201,6201,04/11/2024,17:43,20,Ranked,Storm Point,Command Centre,Cascade Falls,0,Bangalore,2,Conduit,Caustic,,1,614,476,472,Plat 4,Plat 4,Plat 4,,,,Master,,,11:04,11:04,11:04,1,1,0,3,Conduit,Caustic,Bangalore,9,0,0,2,0,0,0,PS4,PS4,FALSE,Flatline,G7-Scout
GID-6202,6202,04/11/2024,17:59,20,Ranked,Storm Point,Checkpoint,Checkpoint,0,Loba,3,Valkyrie,Bangalore,,1,360,129,416,Plat 4,Plat 4,Plat 4,,,,,393,5990,06:34,06:34,06:34,1,0,2,1,Loba,Bangalore,Valkyrie,12,0,0,0,0,0,0,PS4,PS4,FALSE,Flatline,Nemesis
GID-6203,6203,04/11/2024,18:09,20,Ranked,Olympus,Icarus,Phase Driver,0,Bangalore,2,Loba,Conduit,,3,527,507,533,Plat 4,Plat 4,Gold 1,,,,,,854,13:44,13:43,13:43,0,0,0,0,Conduit,Bangalore,Loba,9,0,2,0,0,0,0,PS4,PS4,FALSE,Volt,Triple Take
GID-6204,6204,04/11/2024,18:25,20,Ranked,Olympus,Rift,Phase Driver,0,Bangalore,2,Horizon,Conduit,,1,612,313,223,Plat 4,Plat 4,Gold 3,,,,,,,05:43,05:43,05:43,2,1,0,4,Bangalore,Horizon,Conduit,11,0,1,0,0,0,2,Unknown,Unknown,FALSE,Volt,G7-Scout
GID-6205,6205,04/11/2024,22:16,20,Ranked,Olympus,Phase Driver,Phase Driver,0,Bangalore,3,Loba,Caustic,,2,632,"1,041",604,Plat 4,Gold 2,Gold 1,,,,,106,18789,11:23,18:22,09:10,3,0,0,3,Caustic,Bangalore,Loba,4,1,0,0,0,0,1,PS4,PS4,FALSE,Volt,Nemesis
GID-6206,6206,04/11/2024,22:37,20,Ranked,Olympus,Gardens,Gardens,0,Bangalore,2,Loba,Octane,,2,171,249,191,Plat 4,Gold 1,Gold 1,,1,,,472,846,03:31,03:24,03:26,0,1,0,0,Octane,Loba,Bangalore,16,0,1,0,0,0,0,PS4,PS4,TRUE,Spitfire,R301
GID-6207,6207,04/12/2024,09:37,20,Ranked,Olympus,Turbine,Hammond Labs,0,Valkyrie,3,Loba,Bangalore,,1,371,480,446,Plat 4,Plat 4,Plat 4,,,Master,,986,1036,11:55,10:07,11:13,1,2,0,1,Loba,Bangalore,Valkyrie,8,2,0,0,0,0,0,PS4,PS4,FALSE,Volt,Longbow
GID-6208,6208,04/12/2024,09:52,20,Ranked,Olympus,Carrier,Estates,0,Bangalore,1,Loba,Fuse,,1,321,597,414,Plat 4,Gold 1,Plat 4,,,,,,462,10:29,10:19,10:29,3,0,1,3,Fuse,Bangalore,Loba,10,0,0,0,2,0,0,PS4,PS4,FALSE,Volt,Flatline
GID-6209,6209,04/12/2024,10:05,20,Ranked,Olympus,Carrier,Estates,0,Valkyrie,2,Bangalore,Revenant,,1,305,374,447,Plat 4,Gold 1,Plat 3,,,,,5780,608,08:34,08:37,09:03,1,2,1,1,Bangalore,Valkyrie,Revenant,8,1,0,0,0,0,0,PS4,PS4,FALSE,Flatline,Nemesis
GID-6210,6210,04/12/2024,10:35,20,Ranked,Olympus,Carrier,Hydroponics,0,Bangalore,1,Newcastle,Loba,,1,"1,655","1,426","1,682",Plat 4,Plat 4,Plat 4,,,,,,263,15:37,14:34,14:33,3,2,5,4,Newcastle,Loba,Bangalore,6,3,0,0,0,0,0,Xbox,PS4,FALSE,Havoc,Hemlok
GID-6211,6211,04/12/2024,10:53,20,Ranked,Olympus,Grow Towers,Power Grid,0,Bangalore,3,Loba,Revenant,,1,564,231,350,Plat 4,Gold 1,Gold 1,,,,,87,,12:51,12:52,12:28,0,0,0,0,Bangalore,Revenant,Loba,8,0,0,0,0,2,0,PS4,Xbox,FALSE,Volt,Hemlok
GID-6212,6212,04/12/2024,11:08,20,Ranked,Olympus,Rift,Energy Depot,0,Bangalore,1,Pathfinder,Loba,,2,68,115,45,Plat 4,Gold 1,Plat 4,,,Diamond,,423,1191,04:33,04:33,04:33,0,0,0,0,Loba,Bangalore,Pathfinder,16,0,0,0,0,0,0,PS4,PS4,FALSE,Devotion,Triple Take
GID-6213,6213,04/12/2024,11:19,20,Ranked,Olympus,Rift,Solar Array,0,Valkyrie,2,Lifeline,Bangalore,,1,711,"1,127",310,Plat 4,Plat 4,Gold 1,,,,,,1391,12:35,12:40,12:36,3,1,1,3,Valkyrie,Bangalore,Lifeline,7,0,1,0,0,2,0,PS4,PS4,FALSE,Volt,Triple Take
GID-6214,6214,04/12/2024,11:35,20,Ranked,Olympus,Bonsai Plaza,Phase Driver,0,Bangalore,2,Mirage,Maggie,,1,162,554,266,Plat 4,Gold 1,Gold 1,,,,,,,07:15,07:25,05:59,1,2,0,2,Maggie,Bangalore,Mirage,11,1,1,0,0,0,0,Xbox,Xbox,FALSE,Flatline,R301
GID-6215,6215,04/12/2024,12:09,20,Ranked,Olympus,Gardens,Gardens,0,Bangalore,2,Lifeline,Mirage,,3,105,243,72,Gold 1,Plat 4,Plat 4,Platinum,,,,4297,,01:18,02:47,02:07,0,0,0,0,Bangalore,Mirage,Lifeline,19,0,0,0,0,0,0,PS4,PS4,TRUE,Spitfire,Mozambique
GID-6216,6216,04/12/2024,12:13,20,Ranked,Olympus,Docks,Hydroponics,0,Valkyrie,1,Pathfinder,Conduit,,3,"1,310",764,"2,270",Gold 1,Gold 2,Gold 2,,,,,,,17:18,17:18,17:18,0,3,5,0,Valkyrie,Pathfinder,Conduit,2,0,1,1,1,0,0,Unknown,Unknown,FALSE,Flatline,30-30 Repeater
GID-6217,6217,04/12/2024,12:34,20,Ranked,Olympus,Docks,Docks,0,Bangalore,2,Pathfinder,Revenant,,1,298,127,752,Gold 1,Plat 4,Plat 2,Platinum,,,,3015,,03:03,04:03,03:54,2,0,2,2,Bangalore,Pathfinder,Revenant,14,1,0,0,0,0,0,PS4,PS4,FALSE,Flatline,G7-Scout
GID-6218,6218,04/12/2024,12:41,20,Ranked,Olympus,Gardens,Solar Array,0,Bangalore,1,Loba,Fuse,,1,359,415,670,Gold 1,Gold 1,Gold 1,Platinum,,Diamond,,1457,,12:26,12:27,12:27,0,1,0,0,Loba,Fuse,Bangalore,10,1,0,0,0,0,0,PS4,PS4,FALSE,Havoc,Hemlok
GID-6219,6219,4/17/2024,10:13,20,Ranked,Storm Point,Ceto Station,Checkpoint,0,Bangalore,3,Wattson,Lifeline,,3,827,361,411,Gold 1,Gold 1,Gold 1,Platinum,,,Plat,3143,499,13:32,13:14,13:32,2,1,2,4,Wattson,Lifeline,Bangalore,8,0,1,3,0,0,0,PS4,Xbox,FALSE,Flatline,R301
GID-6220,6220,4/17/2024,13:32,20,Ranked,Storm Point,The Pylon,The Pylon,0,Bangalore,2,Loba,Valkyrie,,2,100,92,0,Gold 1,Plat 4,Gold 1,Platinum,,,,2565,1577,01:17,01:17,01:09,0,0,0,0,Loba,Valkyrie,Bangalore,20,0,0,0,0,0,0,Xbox,PS4,TRUE,Flatline,Peacekeeper
GID-6221,6221,4/17/2024,13:38,20,Ranked,Storm Point,Ceto Station,Ceto Station,1,Bangalore,1,Lifeline,Conduit,,1,801,"1,532",812,Gold 1,Gold 1,Gold 2,Platinum,1,,,,,12:00,11:55,12:00,3,6,2,3,Lifeline,Bangalore,Conduit,10,0,1,0,0,0,0,PS4,PS4,FALSE,Hemlok,R301
GID-6222,6222,4/17/2024,14:00,20,Ranked,Storm Point,Barometer,North Pad,0,Bangalore,2,Conduit,Loba,,3,776,618,"1,068",Gold 1,Plat 4,Gold 1,Platinum,,,,,335,15:59,15:35,15:35,3,3,2,4,Conduit,Loba,Bangalore,5,1,1,3,1,0,0,Xbox,PS4,FALSE,Flatline,Triple Take
GID-6223,6223,4/17/2024,14:31,20,Ranked,Storm Point,Lightning Rod,Launch Pad,0,Loba,1,Pathfinder,Lifeline,,1,"1,213","2,020",897,Plat 4,Plat 4,Plat 4,,,,,,,18:01,18:01,18:01,2,8,0,2,Lifeline,Pathfinder,Loba,3,1,0,2,1,0,0,PS4,PS4,FALSE,Volt,Triple Take
GID-6224,6224,4/17/2024,15:05,20,Ranked,Storm Point,Lightning Rod,Ceto Station,0,Loba,1,Pathfinder,Bangalore,,3,216,80,764,Plat 4,Plat 4,Plat 4,,,,,1376,,11:17,10:48,17:48,0,0,2,0,Pathfinder,Loba,Bangalore,4,0,0,0,0,0,0,PS4,PS4,FALSE,Flatline,Triple Take
GID-6225,6225,4/17/2024,15:26,20,Ranked,Storm Point,The Wall,North Pad,0,Bangalore,1,Pathfinder,Conduit,,3,225,624,310,Plat 4,Gold 3,Plat 4,,,Diamond,,,,06:20,06:20,05:33,0,0,1,0,Conduit,Pathfinder,Bangalore,14,0,0,1,0,0,0,Xbox,Xbox,FALSE,Hemlok,Devotion
GID-6226,6226,4/17/2024,15:40,20,Ranked,Storm Point,Coastal Camp,Coastal Camp,0,Loba,1,Bangalore,Valkyrie,,3,165,23,215,Plat 4,Plat 4,Plat 4,,,,,,1841,02:32,02:32,02:32,0,0,0,0,Valkyrie,Bangalore,Loba,19,0,0,0,0,0,0,PS4,PS4,TRUE,Nemesis,Mozambique
GID-6227,6227,4/17/2024,15:46,20,Ranked,Storm Point,Checkpoint,Launch Pad,0,Loba,2,Lifeline,Pathfinder,,3,828,799,"1,166",Plat 4,Gold 2,Plat 4,,,,,1309,,16:14,16:14,16:06,1,4,6,2,Loba,Pathfinder,Lifeline,4,1,0,0,0,0,0,PS4,PS4,FALSE,Flatline,R301
GID-6228,6228,4/17/2024,16:17,20,Ranked,Storm Point,The Wall,The Pylon,1,Loba,1,Bloodhound,Pathfinder,,1,776,660,775,Plat 4,Plat 4,Plat 4,,,,,,,12:00,12:19,13:41,3,2,4,3,Bloodhound,Loba,Pathfinder,7,0,0,0,0,0,0,PS4,Xbox,FALSE,Volt,Nemesis
GID-6229,6229,4/17/2024,16:52,20,Ranked,Storm Point,The Pylon,The Pylon,1,Crypto,1,Conduit,Revenant,,1,294,"1,724","1,272",Plat 4,Plat 4,Plat 4,,,,,,,12:18,16:21,13:14,2,5,1,2,Crypto,Revenant,Conduit,3,0,1,0,0,1,1,PS4,PS4,FALSE,Flatline,R301
GID-6230,6230,4/17/2024,17:51,20,Ranked,Storm Point,Ceto Station,Ceto Station ,1,Bangalore,1,Maggie,Wraith,,1,187,109,34,Plat 4,Silver 3,Plat 4,Diamond,1,,,,4883,01:20,01:19,01:19,0,0,0,0,Wraith,Bangalore,Maggie,18,0,0,0,0,0,0,Xbox,Xbox,TRUE,R301,
GID-6231,6231,4/17/2024,17:26,20,Ranked,Storm Point,The Mill,The Mill,1,Loba,1,Lifeline,Vantage,,1,76,205,85,Plat 4,Plat 4,Gold 4,,,Gold,,970,44,03:36,03:36,03:35,0,0,0,0,Lifeline,Loba,Vantage,16,0,0,0,0,0,0,PS4,PS4,TRUE,R301,Car
GID-6232,6232,4/17/2024,17:32,20,Ranked,Storm Point,Cenote Cave,Ceto Station,0,Loba,3,Bangalore,Lifeline,,1,99,95,0,Plat 4,Gold 1,Gold 1,,1,,,,474,05:18,04:59,05:56,0,0,0,0,Bangalore,Loba,Lifeline,13,0,0,0,0,0,0,PS4,PS4,FALSE,Volt,Longbow
GID-6233,6233,4/17/2024,17:40,20,Ranked,Storm Point,Storm Catcher,Barometer,0,Bangalore,3,Rampart,Mirage,,1,"1,011","2,154","1,567",Plat 4,Plat 4,Plat 4,,,,,127,225,18:30,18:30,18:30,2,6,2,3,Bangalore,Mirage,Rampart,3,1,0,2,0,0,0,PS4,PS4,FALSE,Prowler,R301
GID-6234,6234,4/17/2024,18:07,20,Ranked,Olympus,Grow Towers,Energy Depot,0,Loba,3,Bloodhound,Bangalore,,1,793,832,"1,250",Plat 4,Plat 4,Gold 1,,,,,959,7788,11:35,11:34,11:12,2,1,3,2,Loba,Bangalore,Bloodhound,7,1,0,2,0,0,0,PS4,PS4,FALSE,Flatline,Hemlok
GID-6235,6235,4/17/2024,18:21,20,Ranked,Olympus,Boxing Ring,Oasis,0,Loba,1,Wraith,Caustic,1,2,313,126,82,Plat 4,Plat 4,Plat 4,,,,,3507,1357,11:03,11:02,11:03,1,0,0,1,Loba,Caustic,Wraith,12,0,0,0,0,0,0,PS4,PS4,FALSE,Volt,G7-Scout
GID-6236,6236,4/17/2024,18:34,20,Ranked,Olympus,Hydroponics,Hammond Labs,0,Bangalore,3,Seer,Wattson,,3,"1,391",385,"1,032",Plat 4,Plat 4,Plat 4,,,,,60,123,16:51,16:51,16:51,1,0,1,1,Seer,Bangalore,Wattson,5,0,0,0,0,0,0,Xbox,Xbox,FALSE,Volt,Sentinel
GID-6237,6237,4/17/2024,18:58,20,Ranked,Olympus,Power Grid,Power Grid,0,Loba,3,Lifeline,Conduit,,3,240,279,125,Plat 4,Gold 1,Gold 1,,,,,7281,,03:31,03:31,03:31,0,0,0,1,Lifeline,Conduit,Loba,18,0,0,0,0,0,0,PS4,PS4,TRUE,Flatline,Hemlok
GID-6238,6238,4/17/2024,19:04,20,Ranked,Olympus,Grow Towers,Grow Towers,0,Loba,3,Rampart,Ballistic,,1,632,366,241,Plat 4,Plat 4,Plat 4,,,,,,,07:25,07:25,07:24,1,0,2,3,Rampart,Loba,Ballistic,12,0,0,1,0,0,0,PS4,PS4,FALSE,Prowler,Hermlok
GID-6239,6239,4/17/2024,19:22,20,Ranked,Olympus,Grow Towers,Solar Array,0,Loba,3,Bangalore,Bloodhound,,1,364,870,496,Plat 4,Plat 4,Gold 1,,1,,,2624,4122,12:27,14:51,12:32,0,3,1,0,Bloodhound,Loba,Bangalore,6,0,0,0,1,0,0,Xbox,Xbox,FALSE,Flatline,R301
GID-6240,6240,4/17/2024,19:40,20,Ranked,Olympus,Rift,Rift,0,Bangalore,3,Fuse,Rampart,,1,55,216,249,Plat 4,Gold 1,Gold 1,,,,,,,03:24,03:24,03:24,0,1,0,1,Rampart,Bangalore,Fuse,16,0,0,0,0,0,0,Xbox,Xbox,TRUE,Alternator,Rampage
GID-6241,6241,4/17/2024,19:46,20,Ranked,Olympus,Oasis,Oasis,0,Bangalore,1,Caustic,Vantage,,1,696,707,188,Plat 4,Gold 1,Gold 1,,,,,,,10:08,10:01,08:23,2,2,1,3,Vantage,Caustic,Bangalore,9,0,0,1,0,0,0,PS4,PS4,FALSE,Volt,R301
GID-6242,6242,4/17/2024,20:07,20,Ranked,Olympus,Solar Array,Solar Array,1,Loba,2,Maggie,Octane,,3,79,123,113,Plat 4,Plat 3,Gold 2,,,,,,,02:13,02:12,02:13,0,0,0,0,Octane,Loba,Maggie,18,0,0,0,0,0,0,PS4,PS4,TRUE,R-99,Triple Take
GID-6243,6243,4/17/2024,20:10,20,Ranked,Olympus,Phase Driver,Phase Driver,0,Bangalore,3,Gibraltar,Octane,,1,170,423,257,Plat 4,Plat 4,Plat 4,,1,,,71,,03:10,03:10,03:09,0,1,0,1,Gibraltar,Bangalore,Octane,18,0,0,0,0,0,0,PS4,PS4,TRUE,Flatline,Nemesis
GID-6244,6244,4/17/2024,20:16,20,Ranked,Olympus,Carrier,Carrier,0,Bangalore,1,Wraith,Loba,,1,230,383,257,Plat 4,Plat 4,Plat 4,,1,,,,,03:43,03:43,03:43,1,2,0,1,Bangalore,Wraith,Loba,16,0,0,0,0,0,0,PS4,PS4,TRUE,Hemlok,Volt
GID-6245,6245,4/17/2024,20:22,20,Ranked,Olympus,Oasis,Oasis,0,Bangalore,3,Horizon,Caustic,1,3,68,343,20,Plat 4,Plat 4,Gold 1,,,,,,3961,07:06,07:06,07:06,1,0,1,1,Caustic,Bangalore,Horizon,11,1,0,0,0,0,0,Xbox,PS4,FALSE,Devotion,R301
GID-6246,6246,4/17/2024,20:31,20,Ranked,Olympus,Hydroponics,Gardens,0,Bangalore,3,Conduit,Mirage,,1,"1,109","1,069","1,054",Plat 4,Plat 4,Plat 4,,1,,,,,15:40,15:41,15:40,5,5,1,6,Conduit,Mirage,Bangalore,5,0,0,1,0,0,0,PS4,PS4,FALSE,Flatline,R301
